APAAC9,APAAC5,_PolarityD2001,413,T,652,APAAC16,_SecondaryStrD2001,_HydrophobicityD3050,_ChargeC3,_SolventAccessibilityC2,GearyAuto_Hydrophobicity2,PAAC23,_PolarityC1,_SolventAccessibilityD1025,R,S,_SecondaryStrC1,class_label
0.477149707,-0.351820715,-0.507875552,-0.104652845,-0.404614904,3.443740128,-0.846376574,-0.939943887,-0.258088701,-0.081392653,-0.89778593,0.836880611,-0.054484822,-0.780179757,0.548191221,2.397304715,-0.709380331,1.163265023,0
1.118274557,-0.221216964,-0.494712329,0.117618684,0.380238369,0.219432076,0.885051864,-0.890019243,0.353760324,-0.769217885,-0.724845323,0.921388601,-0.410205764,0.16436512,0.83755632,-0.888750685,0.517675729,0.163781489,0
1.039477089,-0.46925434,1.292853412,-0.549195903,-0.454353609,-0.3179526,-0.058083952,-0.392332946,-0.210957172,-0.581629185,-0.321317242,1.078332011,-0.625346528,0.765439133,-1.527016898,-1.121683093,-0.416547386,0.573405888,0
4.223611119,0.639231282,1.542625576,-0.326924374,0.433501864,-0.855337275,-1.755271881,1.261420892,-1.301438708,0.481373447,0.485738922,2.176935879,0.822467714,1.151843855,-0.778284703,-0.222872353,-1.906143328,0.098241585,0
0.997212993,8.315219838,-0.167935307,-0.326924374,0.653213783,-0.855337275,0.359650266,0.049188126,0.548312388,-1.457043118,-1.493470241,0.088381273,-1.164814303,0.743972204,0.464341107,0.44050581,-0.337635825,-0.475232574,0
-0.285753047,-0.348528184,-0.28179719,-0.326924374,-0.094433371,-0.855337275,-0.318311825,-0.631035151,0.567251084,-0.456570052,-0.936217176,0.643719492,0.076861847,1.001575352,-0.26794989,-0.502057887,-0.33426993,-0.081993151,0
-0.505669615,-0.592175518,-0.478916461,0.117618684,-1.221974574,0.756816751,0.466556746,1.214616538,0.368179559,0.575167797,-0.398179733,0.740300052,-0.350880467,0.035563546,0.721810281,0.275911354,-0.146527734,0.52425096,0
1.344638191,-0.29914021,-0.533543838,-0.326924374,-0.882811433,-0.3179526,-0.627617763,-0.601392394,0.518397856,0.41884388,-0.013867275,1.186985141,-1.228756354,-0.372308106,1.400502969,-0.116198478,-0.641688424,1.130495071,0
0.871853386,-0.201461774,-0.578298798,-0.549195903,-0.6521335,0.756816751,-0.639411716,0.806638587,0.431236809,0.137460831,-0.532689094,0.281542392,-0.928667305,0.464902126,0.481439953,0.277161438,-0.605411546,0.884720431,0
-0.045778941,-0.200364264,2.407778435,-0.104652845,0.219664595,-0.3179526,-0.585387801,-0.248019522,-0.105933491,-0.769217885,-0.109945389,0.764445191,0.301005282,0.207298978,-0.924940196,-0.140366777,-0.663379754,-0.049223199,0
0.028004142,-1.137638245,-0.524658662,-0.549195903,-0.444170882,-0.855337275,0.180838715,0.399440708,-0.377531616,0.199990397,0.005348348,-0.768771196,-0.377426806,0.808372991,0.664594909,1.19764031,-0.596061835,-0.458847598,0
0.953516216,-0.492302061,2.004654718,-0.326924374,-0.719496156,0.219432076,0.08953069,-0.497642743,0.866181191,0.481373447,-0.186807881,0.788590331,-1.753219677,-0.071771099,0.034896993,-0.238290062,-0.507052587,-0.065608175,0
-0.329449824,-1.137638245,-0.657278138,0.117618684,-1.312444187,-0.3179526,-0.454132514,-0.860376486,-0.510102492,-0.143922219,0.581817036,-0.140997557,0.090481273,1.452380862,-1.647695298,-0.187869988,-0.100527157,-0.180303006,0
1.830317127,1.471144254,0.132844348,-0.326924374,-0.65565829,-0.3179526,0.341008211,-0.589691305,0.411006838,-1.144395285,-0.417395356,0.353977812,-1.018924858,0.636637559,-0.924940196,0.703856941,-0.186918486,2.031668749,0
-0.519996427,-0.330968015,-0.013267432,-0.104652845,-0.870278846,-0.3179526,-0.319833626,-0.449278244,0.06559084,0.637697363,0.216720201,0.679937202,-0.402126443,-0.71577897,0.306834422,-0.404967992,-0.378026577,0.60617584,0
-0.027154085,1.231886961,-0.397962637,-0.549195903,-0.965056537,0.756816751,-0.112107867,3.540792928,1.843245761,0.32504953,0.159073332,-0.503174656,-0.224612229,0.37903441,-0.629985089,0.754277015,-0.382514438,0.163781489,0
0.623999533,-0.763387159,-0.560528446,-0.326924374,0.047341522,1.831586102,-0.555712692,1.635075651,1.041364134,0.856550846,-0.090729766,0.353977812,-0.198989241,0.486369055,1.40971004,1.419321957,-0.723591892,0.933875359,0
0.566692284,1.321882823,-0.537492805,-0.104652845,0.999818147,0.219432076,0.328453357,-0.671598925,0.248091006,0.51263823,-0.129161012,-1.432762544,-0.767311732,-0.028837241,-0.202842743,-0.610815236,0.003815617,0.032701681,0
1.596790087,0.751177354,-0.702691259,0.117618684,-1.135421394,0.756816751,0.435740287,0.471987456,-0.013176921,-0.300246136,-1.186020274,0.426413232,-0.193910811,-0.007370312,-0.175221529,1.073048557,0.337787291,0.60617584,0
1.050938539,2.308544778,-0.529594871,-0.326924374,-1.642991174,-0.855337275,-0.578920149,-0.011657534,0.438338821,0.137460831,-0.167592258,0.269469822,0.022384142,0.250232836,-1.100203376,1.565165147,-0.62111906,1.720354205,0
0.985035203,-0.74472948,-0.635558819,-0.549195903,0.874492276,-0.3179526,-0.060747103,1.713082908,0.890500199,0.356314314,-0.551904717,-0.273795827,-0.261777103,-0.458175822,-0.110443205,0.566347648,-0.155129468,0.032701681,0
0.749359141,1.975999091,-0.616801226,-0.549195903,-0.278505745,-0.3179526,-1.29188365,-0.322126415,0.334821627,-0.331510919,0.197504578,0.148744123,-0.084724564,0.808372991,0.429156941,-0.134116355,-1.340298824,-0.671852285,0
-0.497073528,-0.147683759,-0.549339706,-0.326924374,-1.080199681,-0.3179526,-0.999317518,-0.204335458,0.927731955,0.043666481,0.485738922,1.57330738,-1.454746492,-0.093238028,2.272544156,2.064782243,-0.897870503,1.441809614,0
0.23502658,-0.2146319,-0.342677098,-0.549195903,0.33128295,-0.3179526,-0.770667003,1.870657566,0.323845792,-0.550364402,-1.262882765,2.285589009,-0.28347585,0.593703701,-0.778284703,-0.982507021,-0.835040446,-1.065091708,0
-0.66254821,0.955314311,-0.112320689,-0.549195903,0.317575433,1.831586102,0.69254411,-0.854915978,0.580594257,-0.394040486,-0.647982831,0.776517761,-0.553325156,-0.007370312,0.147683617,-0.501641192,0.628376306,-0.508002526,0
0.111099654,1.443706491,-0.72013253,0.339890213,-0.061143686,0.219432076,-0.223579749,-0.689540594,-0.291016207,0.543903013,-0.24445475,0.740300052,-0.954521131,1.237711572,0.232191379,-0.226622606,-0.429636981,0.376786176,0
-0.73346593,-1.137638245,-0.394671831,-0.326924374,-0.31297036,-0.855337275,-1.106984898,-0.627914861,-0.188575076,2.982556111,1.734754413,0.160816693,-0.076183568,-0.629911254,0.037527584,-0.983340411,-0.806991313,0.933875359,0
0.119695741,-0.49010704,-0.022810769,0.117618684,-0.767668288,-0.855337275,-0.12314092,-0.517144557,0.461581766,0.668962147,0.428092053,1.247347991,-1.74375533,0.271699765,0.735620888,-0.198704053,-0.188788428,0.622560816,0
0.838185377,-1.137638245,-0.138976216,-0.104652845,0.283502461,0.219432076,0.048442078,-0.467219913,0.178792594,0.293784747,-0.628767209,0.595429212,-0.219995474,-0.157638816,1.056553089,0.69260618,0.016157235,0.131011537,0
0.230012196,-0.265117384,-0.684262746,0.117618684,0.455825535,-0.3179526,-0.202654993,-0.868957284,0.209567975,0.88781563,0.524170168,1.102477151,-0.676130829,0.486369055,0.443625196,-0.045360357,-0.185422532,0.344016224,0
-0.182599998,-1.137638245,-0.178465886,-0.104652845,-0.302787633,0.756816751,-0.236895502,-0.573309781,1.046529233,-0.018863086,0.178288955,1.005896591,-0.077337757,0.185832049,1.605360307,0.403419971,0.210257234,-0.360537742,0
0.355371803,0.106938681,-0.68097194,0.339890213,-0.325111304,0.219432076,-0.430164157,-0.967246427,0.074199338,-0.018863086,-1.03229529,0.148744123,0.619330512,-0.093238028,0.480453481,-0.118281952,-0.493589003,0.425941104,0
0.813829796,1.301030123,0.404335831,-0.104652845,-0.375633296,-0.3179526,-0.398967248,-0.361130044,-0.070423435,0.074931264,-0.628767209,-1.118875725,0.252298521,0.593703701,0.736278536,0.799280056,-0.471523686,-0.573542429,0
0.868271683,0.302295553,-0.441401274,-0.326924374,-0.741036541,-0.855337275,-0.675174026,0.202862421,0.600609016,0.137460831,0.159073332,0.510921222,-0.812325089,-0.329374248,0.913514659,-0.696654371,-0.690306921,1.359884734,0
-0.535755921,-0.97849922,-0.756660475,-0.549195903,-0.389340813,1.294201426,-0.607834357,-0.81903264,0.146941149,0.32504953,-0.071514143,0.402268092,0.031617652,0.336100552,0.211475468,0.39466938,-0.468905767,0.344016224,0
3.720740008,1.397611049,-0.558883043,-0.326924374,-0.292604906,-0.3179526,1.495674286,-0.233978216,-0.255721364,0.137460831,-0.57112034,-0.865351756,0.991210095,0.207298978,-0.023962499,-0.322879111,0.190061858,-0.884856973,0
-0.025721404,0.838978196,-0.236054989,-0.326924374,-1.092340625,-0.855337275,-0.863496829,0.000823627,0.045360868,1.575640862,0.255151447,1.005896591,-0.972988149,-0.071771099,0.590609514,-0.22953947,-0.743413279,0.163781489,0
3.327469011,0.910316379,0.764020911,-0.549195903,-1.071975171,-0.3179526,0.23181903,0.360437079,0.969052747,-0.206451786,0.139857709,0.655792062,-1.206595932,0.722505275,-0.034156043,1.119718377,-0.269195942,1.228804927,0
1.832466149,0.352781037,-0.470031285,-0.549195903,-0.809574127,-0.855337275,-1.07921204,0.659204872,0.23883687,-0.612893969,-0.37896411,-1.227528855,-0.874651276,-0.157638816,0.732990296,0.737192527,-1.195939287,1.212419951,0
-0.653952122,2.386468025,1.593633067,-0.326924374,0.07749806,-0.855337275,1.781392317,0.06868994,0.148447637,-0.237716569,-0.186807881,-0.442811806,0.282538264,0.529302913,1.298567536,0.478841734,1.086138152,-1.589410939,0
-0.228445797,-0.450596662,0.880186357,-0.104652845,-0.584770844,-0.3179526,0.248558835,-0.718403279,-0.04459794,0.199990397,0.562601414,1.162840001,-0.831946296,0.937174565,0.225286075,0.117984015,0.117134113,0.409556128,0
-0.321570077,-0.265117384,-0.7596222,-0.104652845,-0.797824826,1.294201426,0.348997663,0.095212407,1.113675521,0.51263823,0.216720201,0.692009772,-1.109874923,-0.179105745,0.651113125,1.92977312,0.197541627,0.638945792,0
2.620440825,1.71808412,0.042018106,-0.549195903,-0.924325628,-0.855337275,0.351280364,4.36532963,0.785906944,-0.143922219,-0.129161012,-0.696335776,-0.898427563,-0.071771099,0.473877002,1.456407797,-0.047794787,1.703969229,0
0.568841306,-0.589980497,-0.705982065,-0.549195903,-0.356442772,2.368970777,0.189969518,-0.63961595,-0.100337967,0.481373447,0.351229561,1.235275421,-0.389430368,0.035563546,0.777381533,0.908037405,0.020271108,0.7700256,0
0.838185377,0.248517538,-0.021823527,-0.549195903,-0.632942976,-0.855337275,-0.929695148,0.011744643,-0.873596337,0.543903013,-1.128373405,-0.430739236,-0.140356457,-0.350841177,0.207529581,0.578848493,-0.587086113,-0.508002526,0
0.631162939,1.489801932,-0.137659894,0.339890213,0.038725368,-0.3179526,1.141475237,-0.750386254,0.139193501,-0.143922219,-0.398179733,0.462630942,-0.904198506,0.980108423,-0.244932212,-0.479139671,0.463073417,-0.770162141,0
-0.148931989,0.682034192,0.628439709,-0.549195903,-0.110490748,-0.3179526,-1.109648049,0.177900099,0.865535554,-0.268981352,-0.513473471,1.102477151,0.00737969,0.486369055,-0.664182782,0.500509865,-0.997351427,-0.311382814,0
-0.730600568,-0.492302061,-0.493396007,-0.549195903,-0.691297835,-0.855337275,-1.699345715,0.978254551,1.14595739,0.575167797,-0.071514143,-0.020271857,-1.322014797,0.486369055,2.02066499,1.033462548,-1.67614044,0.802795551,0
-0.346641999,-0.433036493,-0.612194098,-0.326924374,-0.575763047,0.219432076,-0.578539699,-0.014777825,0.518613068,0.137460831,-0.57112034,1.31978341,0.407883151,-0.071771099,0.351225658,0.212157046,-0.254236404,0.114626561,0
-0.53432324,-0.499984635,-0.532227516,-0.549195903,-1.134246463,-0.855337275,1.161639092,0.363557369,-0.711541354,-0.050127869,0.658679528,-0.044416997,0.276998158,-0.393775035,-0.940394923,0.64510297,1.640763003,0.622560816,0
-0.61670241,-0.990571836,-0.671757684,0.784433271,-0.381507946,1.831586102,-0.845615674,-0.627134788,0.461581766,1.231728246,0.524170168,0.619574352,-0.023321728,-0.136171886,0.272307904,-0.139950083,-0.715738135,0.7700256,0
-0.444780663,1.977096602,-0.391051944,-0.326924374,-1.091165695,-0.3179526,-0.572072047,1.033639703,0.461366554,0.23125518,-0.417395356,0.414340662,-0.419670111,0.550769843,0.598501289,-0.424552649,-0.706762412,0.016316705,0
-0.858825538,-1.137638245,1.237238793,-0.326924374,-0.642342417,-0.855337275,-1.04192793,5.206247855,-0.877685374,-2.895223149,-2.069938929,-2.326132723,2.866535814,3.813743055,0.398905135,0.313830583,0.084223131,0.376786176,0
0.034451208,0.094866065,-0.163328179,-0.104652845,-0.129289629,-0.3179526,-0.662619173,-0.445377881,1.172428522,1.106669113,0.658679528,0.197034403,-0.325719155,-0.586977396,0.499525272,1.358901208,-0.544077442,1.441809614,0
3.063139324,0.440581878,-0.03432859,-0.104652845,0.025409494,0.219432076,-1.003122019,-0.201215168,0.357418936,-0.018863086,-0.398179733,-0.877424326,1.135022001,0.400501339,-0.367254731,-0.396634096,-1.127125415,0.704485696,0
-0.210537282,-0.302432742,0.629097871,-0.104652845,-0.653700074,0.756816751,-0.054279451,-0.67315907,-0.202348673,0.70022693,0.351229561,0.909316031,-1.02377245,0.722505275,-1.288619515,-0.480806451,-0.365684958,-0.622697357,0
1.949229669,1.768569604,-0.09619574,-0.326924374,-0.15866288,0.219432076,-0.212546696,-0.49998296,0.180944718,0.32504953,-0.532689094,0.245324682,-1.414349889,0.271699765,0.391999832,1.292230035,-0.674599407,0.68810072,0
0.291617488,0.005967713,-0.539138208,-0.549195903,-1.854870226,0.219432076,-1.181933569,2.968999738,0.544008139,1.700699996,1.984557511,1.57330738,-2.922181942,0.550769843,0.447899908,1.060131017,-1.211646801,2.424908172,0
0.947785491,-0.17182899,-0.49537049,-0.326924374,-0.414014344,-0.855337275,-0.027647943,0.538293624,0.373775083,0.387579097,-0.494257848,-0.153070127,-0.244233436,-0.264973461,-0.744415833,0.330498376,-0.378026577,0.966645311,0
2.773737716,1.082625531,0.130211703,-0.549195903,-0.855788042,-0.3179526,-1.088342843,0.383839256,0.599532953,0.32504953,0.524170168,-0.720480916,-1.109413248,0.937174565,-1.066005682,-0.292460389,-1.360868188,0.294861297,0
0.308809663,-0.583395434,-0.796150145,0.562161742,-0.760227065,0.756816751,-0.295104369,-0.960225774,0.472127177,1.481846512,1.119854479,-0.382448956,-0.117041847,0.765439133,0.310122661,0.539262484,-0.432628888,-0.426077646,0
0.405515646,0.378023779,-0.236054989,-0.104652845,-0.297696269,-0.855337275,1.098103924,-0.624014498,-0.472440311,-1.019336151,0.620248282,1.150767431,-2.352936099,1.688517081,-0.681281629,0.10464978,0.614912722,-0.114763102,0
1.072428758,0.88946368,-0.637204222,-0.549195903,-0.764926785,0.219432076,-0.463643766,-0.307305037,0.515815306,0.575167797,0.043779594,0.088381273,-1.234527298,-0.093238028,-0.721069331,0.732192189,-0.713120216,0.507865984,0
0.098921863,0.57118563,-0.385786655,-0.104652845,0.288202182,-0.855337275,0.096378792,-0.804211261,1.18534127,-0.456570052,-0.455826602,0.607501782,0.049622994,0.271699765,0.739895599,-0.56706228,-0.064250278,-0.508002526,0
2.099661198,2.07806757,-0.437781388,-0.326924374,-0.426546931,-0.855337275,-0.698761933,0.811319022,0.149308487,0.637697363,0.332013938,0.040090993,-1.414119051,1.087443068,-0.01245366,-0.366632068,-0.866455475,-0.081993151,0
1.608251537,0.633743729,0.314496831,-0.549195903,0.112354318,-0.855337275,-0.374237991,-0.671598925,0.805276065,0.825286063,-0.013867275,0.812735471,-0.49700075,0.658104488,1.606017955,0.468007669,-0.722469927,0.458711056,0
-0.004947526,1.665403615,-0.646747559,-0.549195903,0.455433892,-0.855337275,-1.399551031,0.319093233,-0.023722331,-0.143922219,-0.878570307,0.510921222,0.219519564,1.108909997,0.222984307,-0.627899724,-1.459601135,-1.114246636,0
0.342477672,-0.403403709,-0.593107424,-0.326924374,-1.061009157,2.906355453,0.173610163,-0.34162823,-0.198690062,0.199990397,-0.109945389,1.042114301,-0.874420439,1.259178501,0.820786298,1.048880257,-0.295749121,0.016316705,0
0.70208066,1.573212732,0.643577416,0.117618684,-1.019103319,-0.3179526,0.582594029,0.347955918,0.106265995,-0.894277018,-0.225239127,-0.128924987,-0.024475917,0.722505275,0.275924968,-1.416286336,0.384161857,0.60617584,0
0.669128992,2.044044744,-0.617459387,0.562161742,0.183241764,-0.3179526,0.937173529,-0.932923234,0.201174689,-0.018863086,-0.186807881,0.197034403,-0.588874167,-0.007370312,-0.075587864,0.769694723,0.619774572,-0.475232574,0
-0.102369849,-0.112563422,-0.247572809,-0.326924374,-0.891427587,-0.3179526,-0.381466543,-0.854915978,-0.172218929,-0.581629185,-0.89778593,0.474703512,-0.384813613,1.860252513,-0.731920522,1.041796445,-0.141291896,0.540635936,0
-0.647505057,-0.427548941,-0.676364812,-0.326924374,-0.810749057,0.219432076,-0.79691806,-0.854915978,0.152321461,-0.268981352,-0.225239127,0.897243461,-0.314638943,0.314633623,-0.799329437,-0.072862216,-0.654030043,0.901105407,0
1.315984566,0.04218556,1.24678213,-0.549195903,-0.634117906,1.831586102,-0.529461635,0.070250085,0.148017212,0.262519964,-0.033082897,0.788590331,-0.314408106,0.185832049,0.512020583,2.702325327,-0.758746805,0.704485696,0
0.455659489,-1.137638245,1.232302584,-0.549195903,0.219664595,0.219432076,0.682271957,-0.248019522,-0.276596972,0.60643258,-0.340532864,0.873098321,-0.980144119,0.207298978,-0.011796012,-0.305794623,0.227086714,0.917490383,0
0.315973069,-0.654733618,-0.569084541,-0.549195903,-1.051218073,0.219432076,0.890378166,-0.322906488,-0.238073942,-0.519099619,1.19671697,0.184961833,0.662728005,-0.114704957,0.231204907,1.596833953,0.895778038,1.605659374,0
-0.005663866,-0.177316543,-0.508533713,-0.326924374,-0.596911788,1.294201426,-0.206459494,-0.680179723,-0.283268558,-0.362775702,-0.090729766,0.595429212,-0.329643396,0.486369055,-0.238355732,0.071314194,-0.235910971,1.114110095,0
-0.211253623,2.620237765,-0.411454941,-0.326924374,-0.301221059,0.219432076,-0.562180344,-0.723863787,0.304691883,0.137460831,0.139857709,0.378122952,0.258761978,0.980108423,-0.720740507,0.539262484,-0.4872312,-0.098378127,0
-0.532174218,0.722642081,-0.715854482,-0.549195903,-0.573413187,0.219432076,2.143961269,-0.507003613,-0.755014271,-0.800482668,-0.37896411,1.33185598,-1.316243854,1.216244642,-0.632615681,0.276328049,1.636649131,-0.573542429,0
2.937063376,-0.101588317,-0.708614709,-0.326924374,-0.742603114,-0.855337275,-0.095368062,0.232505179,0.273270864,0.137460831,-0.225239127,0.281542392,-0.273549828,0.679571417,-0.251837515,-0.077862554,-0.691802875,0.393171152,0
0.01296099,0.945436716,-0.581918684,-0.326924374,-0.131247846,-0.855337275,0.397314827,-0.741805456,0.641714595,-0.175187002,-0.513473471,1.126622291,-1.510147547,1.087443068,1.55439259,-0.21828871,0.100304634,0.081856609,0
0.686321167,-0.148781269,-0.444033919,-0.549195903,-0.128114699,1.294201426,0.886193214,0.1295356,-0.273368785,0.043666481,0.524170168,0.076308703,-0.271010613,0.250232836,0.283816743,-0.91333568,0.677368791,0.049086657,0
0.66697997,0.007065224,-0.293315011,-0.326924374,-0.996779648,0.756816751,-0.189339239,-0.507783686,0.376788057,0.825286063,-0.359748487,0.015945853,-0.996533598,-0.458175822,-0.225860421,1.5205788,-0.533979755,1.654814302,0
0.02513878,0.262785174,0.086114905,-0.326924374,-0.426546931,0.756816751,-1.036601628,1.308225246,1.451559083,1.544376079,0.812404512,0.981751451,-1.083559422,0.336100552,-0.850297153,0.960124259,-0.985757786,1.163265023,0
0.306660641,-0.451694172,-0.656619977,-0.549195903,-0.574588117,1.831586102,-0.135695774,-0.345528592,0.606634964,0.825286063,0.370445184,-0.044416997,0.527687933,0.099964333,-0.263675179,0.894703171,0.379673996,0.376786176,0
1.080308504,-0.324382952,0.767969878,-0.549195903,0.962220386,-0.855337275,2.421689848,0.268388517,0.757714112,-0.456570052,-1.877782699,0.595429212,-0.368424135,-0.093238028,-0.867067176,-0.67331946,1.628795373,-0.40969267,0
0.062388492,2.372200388,2.700660156,-0.326924374,-0.481768643,-0.855337275,0.062138282,0.580417543,0.10411387,-0.206451786,-0.89778593,-0.684263206,0.981976586,0.228765907,-0.120965572,0.10548317,0.062531802,-0.147533054,0
0.163392518,1.817957577,-0.470689446,-0.326924374,-0.307878996,0.219432076,-0.834202171,0.288670403,1.148755152,-0.206451786,-1.262882765,1.30771084,-1.330555793,0.593703701,0.90529406,-0.100780769,-0.979025994,-0.114763102,0
1.222143946,1.003604773,-0.189983707,-0.326924374,-0.702263849,-0.3179526,0.30182185,-0.385312293,-0.38054459,-0.675423535,-0.532689094,0.462630942,-0.021936702,-0.157638816,-0.861477169,-0.129116017,-0.021615597,1.114110095,0
0.356804484,1.820152598,-0.470689446,-0.549195903,-0.307878996,0.219432076,-0.730719742,0.288670403,1.148755152,0.012401697,-1.320529634,1.70610565,-1.318321394,0.701038346,1.137114963,-0.296210642,-0.891138711,-0.196687982,0
-0.123143727,0.132181423,-0.757647717,-0.326924374,-0.886336223,2.368970777,-0.33543208,-0.823713075,0.086251236,1.356787379,1.254363839,0.885170891,-0.978759093,1.216244642,0.162480696,0.052146232,-0.208609815,0.311246273,0
0.261531183,1.674183699,-0.750737024,0.562161742,-0.334510744,0.219432076,0.064801433,-0.672378997,-0.359884194,0.043666481,-0.628767209,0.752372621,-0.798936501,-0.28644039,0.368653329,0.665937711,-0.181308659,0.196551441,0
-0.176869273,1.535897374,-0.582905926,-0.326924374,-0.627459969,-0.855337275,-0.702566434,0.448585279,-0.584135578,0.168725614,0.889267003,-0.358303816,-0.60687951,1.023042281,0.797439795,-0.743740886,-0.893382642,0.3604012,0
0.262247523,0.269370238,-0.425605406,-0.549195903,-0.496259447,-0.855337275,0.554440721,-0.664578272,0.668400941,0.88781563,0.332013938,-0.165142697,-0.609187887,0.636637559,0.869123422,0.636769074,-0.088559527,-0.196687982,0
0.392621515,-0.930208758,-0.492737845,-0.104652845,-0.491559727,1.831586102,-0.066834304,-0.862716703,1.401199368,0.199990397,0.255151447,1.186985141,-0.269856424,-0.737245899,1.15914617,1.68809012,0.112272264,1.556504446,0
0.366116912,-0.146586248,-0.713221838,-0.104652845,-0.199002145,0.219432076,-0.752785848,-0.608413047,1.510096872,1.137933896,0.274367069,-0.032344427,0.379028435,-0.436708893,-0.504703154,0.648853224,-0.499572818,0.294861297,0
1.499367764,1.036530089,0.108163304,-0.326924374,-0.699522346,-0.855337275,-0.739089644,1.797330745,0.397233241,-0.519099619,-1.013079667,0.595429212,-1.298700186,1.065976139,0.417976926,0.117984015,-0.870195359,-0.540772478,0
0.125426466,1.092503125,-0.67537757,-0.104652845,-0.366625499,0.219432076,-0.0516163,-0.31432569,0.551325362,-0.456570052,-0.974648421,0.595429212,-0.397740526,0.765439133,1.293964001,0.573014765,-0.436368773,0.753640624,0
-0.275007937,-0.34194312,0.300017285,-0.326924374,-0.280463962,-0.3179526,-0.43929496,0.347175846,-0.096464143,0.79402128,-0.05229852,-1.022295165,-0.679824232,-0.071771099,0.506101752,0.64510297,-0.25049652,-0.16391803,0
0.825291246,0.700691871,-0.468385882,0.339890213,-0.263623298,-0.3179526,0.018006069,0.666225525,1.085052264,0.32504953,-0.686414077,0.317760102,-0.030016022,-0.350841177,0.702409666,1.48599313,-0.087063573,0.212936417,0
-0.258532103,0.877391064,-0.620421113,0.339890213,-0.450045532,0.219432076,-0.176403935,0.133435963,-0.049978252,0.23125518,0.178288955,0.848953181,-0.191833271,-0.007370312,0.150643033,0.538845789,-0.322676288,0.737255648,0
1.207817134,-0.528519908,0.550776691,-0.326924374,-1.375107123,0.219432076,-0.471633219,-0.34162823,-0.486213908,0.262519964,1.177501348,1.36807369,-0.727376805,0.357567481,-2.520065309,-0.622065997,-0.495832934,0.720870672,0
-0.66326455,0.257297622,-0.319641457,-0.326924374,-0.983855417,-0.3179526,-0.597181754,-0.539766661,0.623636749,0.23125518,-0.186807881,0.824808041,-0.644736897,0.507835984,1.423520647,0.081731565,-0.616631199,-0.049223199,0
0.006513924,-0.329870505,-0.726714142,0.784433271,-0.197827215,-0.3179526,0.4813943,-0.660677909,0.392498567,0.60643258,-0.398179733,0.221179542,-0.304020408,-0.393775035,0.325248564,-0.582896683,0.223720818,-0.278612862,0
-0.358819789,-1.004839473,-0.778708874,0.117618684,-0.882028146,3.443740128,0.301441399,-0.804211261,0.889424137,0.79402128,1.677107544,0.667864632,-0.811401738,1.173310784,0.376545105,-0.667902428,0.289542782,0.049086657,0
-0.142484924,0.689716766,-0.644114915,-0.326924374,-0.774717869,-0.3179526,-0.344562883,-0.418855414,0.526791142,0.41884388,0.985345118,0.100453843,0.112641695,0.937174565,-0.309381711,-0.20620456,-0.359327155,-0.442462622,0
-0.457674794,2.283302036,0.101581692,-0.326924374,-1.091557338,0.219432076,1.581656011,-0.418855414,-0.030393918,-1.613367034,0.332013938,-0.020271857,0.202206734,1.752917868,0.807962163,-0.138699998,1.335214451,-0.802932093,0
0.787325193,-1.137638245,0.710051695,-0.549195903,0.142119212,0.219432076,-0.364726739,-0.248019522,-0.276596972,1.294257813,1.177501348,-0.044416997,0.964432918,0.550769843,-1.903849176,-0.222872353,-0.514906344,0.52425096,0
0.540187681,0.924584016,0.006806483,-0.104652845,-0.179028334,0.219432076,0.180838715,-0.245679304,0.158132197,-0.300246136,-0.455826602,-0.310013537,0.273304755,1.023042281,0.896744636,-0.467472216,-0.064250278,-0.229457934,0
-0.199075832,0.968484437,-0.397962637,-0.104652845,-0.600828222,-0.855337275,-0.327062178,0.274629097,1.943319555,0.919080413,0.620248282,-0.575610076,0.728516758,-0.222039603,0.746472079,2.304798463,0.139573419,1.310729806,0
0.116114038,-0.706316612,0.715316984,-0.549195903,0.117445681,-0.3179526,0.62063904,-0.643516312,0.161360384,-0.331510919,-0.936217176,-0.430739236,-0.193679973,-0.157638816,1.231158621,0.600516624,0.257005789,0.3604012,0
0.696349935,0.352781037,0.563610834,-0.326924374,-1.013620312,-0.3179526,-0.132271723,-0.334607576,0.259712479,-0.581629185,-0.24445475,1.042114301,-1.81185246,0.679571417,-0.637876864,1.338483161,-0.54706935,1.343499758,0
-0.038615535,-1.137638245,-0.521367856,-0.326924374,0.175408897,-0.3179526,-1.14845396,0.415822231,0.711443433,1.200463463,1.139070102,-0.310013537,0.653263658,0.658104488,2.094650385,-0.47122247,-1.151060675,-0.557157453,0
-0.6976489,0.875196043,-0.429554373,-0.549195903,-0.89651895,-0.855337275,-0.742894145,0.343275483,0.212365737,0.106196047,-0.167592258,0.474703512,-0.966063018,0.980108423,-0.070984328,-0.335796651,-0.596061835,-0.475232574,0
-0.797220245,-1.137638245,0.130211703,-0.104652845,-1.639074741,-0.855337275,-1.133996856,0.383839256,-2.305835259,-2.176133134,-2.069938929,-2.857325802,3.234491155,3.191202113,-1.723653636,0.540929264,-0.05190866,1.605659374,0
2.244362002,0.533870272,-0.462133351,-0.104652845,0.005827327,-0.3179526,-0.632944064,-0.864276848,0.276714263,-0.050127869,-0.071514143,0.655792062,-0.716527431,0.400501339,0.117760635,-0.042443493,-0.949480908,0.294861297,0
